Death Trash Language File		
#UseSteamInput:	Steam Input (will be added later)	Ввод Steam (будет добавлен позже)
#Toggle:	Inventory	Инвентарь
#ExtraModules:	Mod Scenarios	Сценарии модов
#AttachBasicInfo:	Attach Basic Hardware and Game Info	Прикрепить информацию о конфигурации компьютера и игре
#AttachLog:	Attach Log File	Прикрепить файл журнала
#AttachPreviousLog:	Attach Log File From Previous Application Start	Прикрепить файл журнала из предыдущего запуска приложения
#FeedbackClear:	Clear	Очистить
#FeedbackOk:	Ok	Подтвердить
#FeedbackCancel:	Cancel	Отменить
#FeedbackSend:	Send	Отправить
#FeedbackAttachScreenshot:	Attach Screenshot:||(Low Resolution)	Прикрепить снимок экрана:||(Низкое разрешение)
#EnterText:	Enter text...	Введите текст...
#FeedbackDescription:	Write feedback about the game or report a bug.||You can also contact us here: team@deathtrash.com	Напишите отзыв об игре или сообщите об ошибке.||Также вы можете связаться с нами здесь: team@deathtrash.com
#FeedbackHelp:	Shortcuts:||F1: Toggle Form (keeps text, renews screenshot)||Ctrl or Command + Enter: Send Form	Горячие клавиши:||F1: Переключить форму (сохраняет текст, обновляет снимок экрана)||Ctrl или Command + Enter: Отправить форму
#FeedbackNameDescription:	Your name / nickname	Ваше имя / ник
#FeedbackContentDescription:	Feedback / Bug Description	Отзыв / Описание ошибки
#FeedbackSentSuccessfully:	Feedback sent successfully	Отзыв успешно отправлен
#FeedbackSending:	Sending...	Отправка ...
#FeedbackNote:	Press {0} anytime||to report feedback & bugs.	Нажмите {0} в любое время||, чтобы отправить отзыв или сообщить об ошибках.
#PartyMustStayTogether:	You need to stay together	Вы должны держаться вместе
#LocalCoopMode:	Local Co-Op Mode	Режим локального кооператива
#LocalCoopModeSharedScreen:	Shared Screen	Общий экран
#LocalCoopModeSplitScreen:	Split Screen	Разделённый экран
#ShowDirectory:	Show Export Directory	Показать директорию экспорта
#SaveAndContinue:	Save and Continue	Сохранить и продолжить
#WaitOnOtherPlayer:	Please wait	Пожалуйста подождите
#UseSecondScreen:	Second Screen	Второй экран
#QuickLoadNotAllowedNow:	Loading not possible	Загрузка невозможна
#DemoDisclaimer:	You might experience bugs and||work in progress features.||||The final version will contain more locations and story, more combat variations and non-combat gameplay.	Вы можете столкнуться с ошибками и||недоработками в незавершенной игре.||||Окончательная версия будет содержать больше локаций и сюжета, больше боевых вариаций и небоевого игрового процесса.
#LoggedInAs:	Logged in:	Авторизован как:
#HeadWearable:	Head	Голова
#ClothColor:	Cloth Color	Цвет одежды
#Services:	Services	Услуги
#Doctor:	Doctor	Доктор
#WillHealFully:	Will heal fully.	Полное исцеление.
#LocationTutorialHubFirstLevel:	Awakening	Пробуждение
#AskOverwriteProfile:	Overwrite Profile?	Перезаписать профиль?
#SinceLastSave:	since latest Savegame	с момента последнего сохранения
#Skill:	Skill	Навык
#Attribute:	Attribute	Атрибут
#MindWarpPrompt:	{0} Mindwarp	{0} Искажение разума
#MindNodeChallenge:	Challenge	Испытание
#MindWarpHostile:	Hostile	Враждебный
#Thought:	Thought	Мысль
#Knowledge:	Knowledge	Заметки
#MindWarpRewardTaken:		
#LocationNewDelphi:	New Delphi	Нью-Дельфы
#PoisonEffect:	Poison	Отравление
#SinceSaving:	since saving	с момента сохранения
#SavedOn:	Saved on:	Сохранено:
#PlayerNotYetSelfAware:	You don't have enough awareness yet.	Вам пока не хватает самосознания.
#NotEnoughAwareness:	Not enough awareness	Недостаточно осамосознания
#SkillChance:	Success	Успех
#LocationFleshCrater:	Flesh Crater	Кратер Плоти
#NoLoreEntries:	No Entries	Нет записей
#LoreCodex:	Knowledge	Заметки
#Memorize:	Memorize	Запомнить
#Memorizing:	Memorizing...	Запоминаю...
#HelpTextCloseOneButton:	Close {0}	Закрыть {0}
#VirtualWorldModule:	Cyberwomb Module	Модуль киберутробы
#DoRestart:	Restart	Перезапустить
#RestartQuestion:	Abandon current game||and restart?	Прервать текущую игру||и перезапустить?
#QuestionOverwriteSavegame:	Overwrite Savegame?	Перезаписать сохранение?
#AutomaticItemSorting:	Automatic Inventory Sorting	Автоматическая сортировка инвентаря
#DebugConsoleHelp:	<size=16><b>Common Commands</b></size>||||Invulnerable||Unstuck||Item||Level Hub||||<size=16><b>In-game Shortcuts</b></size>||||Shortcuts can be enabled by using the Console Command <i>Enable Debug Shortcuts</i>.||||F7   Toggle showing Hitboxes (WIP)||F8   Toggle Slow Motion Time||<size=14>Set Slow Motion speed through Console: <i>Set Slow Motion Time Scale</i></size>	<size = 16> <b> Общие команды </b> </size> |||| Неуязвимый || Отстать || Предмет || Уровень |||| <size = 16> <b> Внутриигровые ярлыки < / b> </size> |||| Горячие клавиши можно включить с помощью консольной команды <i> Включить ярлыки отладки </i>. |||| Переключатель F7, отображающий хитбоксы (в работе)||F8 Переключить замедление времени||<size = 14> Установите скорость замедленного воспроизведения через консоль: <i> Установить шкалу времени замедленного воспроизведения </i> </size>
#FeedbackFormAdditionalHelp:	Can be called from anywhere	Можно вызвать в любой момент
#MinimapUsage:	Map	Карта
#MinimapUsageToggle:	Toggle	Переключать
#MinimapUsageHoldPressed:	Hold Pressed	Удерживать нажатой
#FeedbackProcessingData:	Gathering data...	Сбор данных...
#LeftControl:	Ctrl Left	Левый Ctrl
#RightControl:	Ctrl Right	Правый Ctrl
#LeftShift:	Shift Left	Левый Shift
#RightShift:	Shift Right	Правый Shift
#NoQuickItemLeft:	Item missing	Нет предмета
#AssignActionBar:	Equip	Экипировать
#NoWeapons:	None	Нет
#NoAbilities:	None	Нет
#Select:	Select	Выбрать
#ActionWheelWeapons:	Equipped Weapons	Экипированное оружие
#ActionWheelItems:	Equipped Items	Экипированные предметы
#ActionWheelAbilities:	Equipped Abilities	Экипированные способности
#ActionSelection:	Select ability or item	Выберите способность или предмет
#StealthOrStance:	Stealth	Скрытность
#InventoryBody:	Body	Тело
#LocationOldTrees:	Old Trees	Старые Деревья
#TutorialActionSelectionMouse:	General reminder:||Select Equipment {0}	Основное напоминание:||Выберите снаряжение {0}
#TutorialActionSelectionGamepad:	Select Equipment||{0}	Выберите экипировку||{0}
#Or:	or	или
#LocationTheWall:	The Wall	Стена
#WillGrantExperiencePoints:	Grants {0} experience points.	Дает {0} очков опыта.
#Consume:	Consume	Усвоить знания
#Implants:	Implants	Имплантаты
#AlreadyOwnsItem:	You own this one already	У вас уже это есть
#QuestTaskVisitCyberwomb:	Use a Cyberwomb machine	Используйте машину киберутробы
#MemorizeButton:	{0} Memorize	{0} Запомнить
#PlayerMissingCraftingKnowledge:	Missing crafting knowledge.	Нет знаний о производстве.
#Book:	Book	Книга
#TutorialHealthSelect:	Select Nano Health {0}	Выберите нано-аптечку {0}
#LearnedPerkMessage:	Learned:	Изучено:
#EnergyRestored:	Focus Energy restored	Фокусировка восстановлена
#SecondaryAbility:	Mode Ability	Способность режима
#PassiveTrait:	Passive	Пассивная
#MainAbility:	Active Ability	Активная способность
#TutorialStealthPickUpItem:	Pick up the Stealth module	Подберите модуль скрытности
#TutorialStealthEquipItem:	Equip the Stealth module	Экипируйте модуль скрытности
#TutorialNavigateToBodyInventoryTabMouse:	Click on the Body Tab	Щелкните вкладку Тело
#TutorialNavigateToBodyInventoryTabController:	Open Body Inventory {0}{1}	Открыть вкладку тела {0}{1}
